Target;Target_Namespace;Target_Type;Target_Method;Job_Id;Job_AnalyzeLaunchVariance;Job_EvaluateOverhead;Job_MaxAbsoluteError;Job_MaxRelativeError;Job_MinInvokeCount;Job_MinIterationTime;Job_OutlierMode;Job_Affinity;Job_EnvironmentVariables;Job_Jit;Job_LargeAddressAware;Job_Platform;Job_PowerPlanMode;Job_Runtime;Job_AllowVeryLargeObjects;Job_Concurrent;Job_CpuGroups;Job_Force;Job_HeapAffinitizeMask;Job_HeapCount;Job_NoAffinitize;Job_RetainVm;Job_Server;Job_Arguments;Job_BuildConfiguration;Job_Clock;Job_EngineFactory;Job_NuGetReferences;Job_Toolchain;Job_IsMutator;Job_InvocationCount;Job_IterationCount;Job_IterationTime;Job_LaunchCount;Job_MaxIterationCount;Job_MaxWarmupIterationCount;Job_MemoryRandomization;Job_MinIterationCount;Job_MinWarmupIterationCount;Job_RunStrategy;Job_UnrollFactor;Job_WarmupCount;Job_Display;Params;Measurement_LaunchIndex;Measurement_IterationMode;Measurement_IterationStage;Measurement_IterationIndex;Measurement_Nanoseconds;Measurement_Operations;Measurement_Value;Gen_0;Gen_1;Gen_2;Allocated_Bytes
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;7;936072500;131072;7141.67;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;8;973746600;131072;7429.1;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;9;934959000;131072;7133.17;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;10;932322100;131072;7113.05;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;11;921230000;131072;7028.43;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;12;950572500;131072;7252.29;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;13;953681500;131072;7276.01;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;14;1041825500;131072;7948.5;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Actual;15;1039444200;131072;7930.33;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;1;947369100;131072;7227.85;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;2;952165900;131072;7264.45;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;3;975728900;131072;7444.22;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;4;948733400;131072;7238.26;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;5;940123700;131072;7172.57;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;6;944410000;131072;7205.28;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;7;935879600;131072;7140.19;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;8;973553700;131072;7427.63;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;9;934766100;131072;7131.7;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;10;932129200;131072;7111.58;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;11;921037100;131072;7026.96;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;12;950379600;131072;7250.82;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingResult;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingResult;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Result;13;953488600;131072;7274.54;534;0;0;64000
TestFluentResults.BenchmarkQuadraticEquationUsingBoolAndOut;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingBoolAndOut;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Overhead;Jitting;1;122300;1;122300;0;0;0;0
TestFluentResults.BenchmarkQuadraticEquationUsingBoolAndOut;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingBoolAndOut;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Workload;Jitting;1;294900;1;294900;0;0;0;0
TestFluentResults.BenchmarkQuadraticEquationUsingBoolAndOut;TestResultPattern;TestFluentResults;BenchmarkQuadraticEquationUsingBoolAndOut;DefaultJob;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;Default;DefaultJob;N=1000&ComlexSolutionPercentage=0;1;Overhead;Jitting;2;114400;16;7150;0;0;0;0
